jaar#atclaatst#atclaatst_naam_tekst#vergoeding#gebruikers#uitgiftes#DDD#vergoeding_per_gebruiker#vergoeding_per_uitgifte#uitgifte_per_gebruiker#DDD_per_uitgifte#vergoeding_per_DDD#DDD_per_gebruiker
2017 #J06BB16 #Palivizumab #12785800 #2798 #13923 #14737 #4569 #918.3 #4.98 #1.06 #867.6 #5.27
2017 #J07AG01 #Haemophilus influenzae b  gezuiverd geconjugeerd antigeen #44730 #1527 #1672 #2841 #29.3 #26.76 #1.09 #1.7 #15.75 #1.86
2017 #J07AL01 #Pneumokok  gezuiverd polysaccharidenantigeen #39891 #3448 #3584 #3643 #11.57 #11.13 #1.04 #1.02 #10.95 #1.06
2017 #J07AM01 #Tetanustoxoide #645010 #122050 #123630 #129310 #5.28 #5.22 #1.01 #1.05 #4.99 #1.06
2017 #J07AM52 #Tetanustoxoide met tetanusimmunoglobuline #295160 #10296 #10434 #10463 #28.67 #28.29 #1.01 #1 #28.21 #1.02
2017 #J07BC01 #Hepatitis b  gezuiverd antigeen #356160 #3133 #5040 #8037 #113.7 #70.66 #1.61 #1.59 #44.32 #2.57
2017 #J07BC02 #Hepatitis a  geinactiveerd  intact virus #30529 #868.7 #925 #1026 #35.14 #33 #1.06 #1.11 #29.76 #1.18
2017 #J07BC20 #Combinatiepreparaten #24825 #393.2 #510 #690 #63.14 #48.66 #1.3 #1.35 #36 #1.75
2017 #J07BF03 #Poliomyelitis  3 typen  geinactiveerd  intact virus #407 #26.15 #37 #61 #15.55 #11.13 #1.4 #1.66 #6.7 #2.32
2017 #J07BG01 #Rabies  geinactiveerd  intact virus #2380 #35.18 #43 #55 #67.63 #55.72 #1.21 #1.29 #43.07 #1.57
2017 #J07CA01 #Difterie-poliomyelitis-tetanus #1471 #167.6 #168 #161 #8.78 #8.77 #1 #0.96 #9.15 #0.96
2017 #J07CA02 #Difterie-kinkhoest-poliomyelitis-tetanus #11599 #342.6 #477 #700 #33.86 #24.29 #1.39 #1.47 #16.58 #2.04
2017 #L01BA01 #Methotrexaat #134680 #343.4 #673 #48850 #392.2 #200.1 #1.96 #72.59 #2.76 #142.3
2017 #L01BB02 #Mercaptopurine #4640500 #6416 #21294 #594440 #723.3 #217.9 #3.32 #27.92 #7.81 #92.65
2017 #L01BB03 #Tioguanine #4604600 #5119 #20204 #165170 #899.5 #227.9 #3.95 #8.17 #27.88 #32.27
2017 #L01BC02 #Fluorouracil #1563600 #50423 #56336 #2263200 #31.01 #27.76 #1.12 #40.17 #0.69 #44.88
2017 #L01EX09 #Nintedanib #7704100 #470.3 #3030 #70173 #16383 #2543 #6.44 #23.16 #109.8 #149.2
2017 #L02AB01 #Megestrol #332090 #642.6 #2783 #120890 #516.8 #119.3 #4.33 #43.44 #2.75 #188.1
2017 #L02AB02 #Medroxyprogesteron #68020 #356.1 #1811 #14688 #191 #37.56 #5.09 #8.11 #4.63 #41.24
2017 #L02AE01 #Busereline #757950 #582.9 #1554 #127010 #1300 #487.7 #2.67 #81.72 #5.97 #217.9
2017 #L02AE02 #Leuproreline #15245600 #14124 #35823 #5106300 #1079 #425.6 #2.54 #142.5 #2.99 #361.5
2017 #L02AE03 #Gosereline #11797300 #12077 #38805 #3133800 #976.8 #304 #3.21 #80.76 #3.76 #259.5
2017 #L02AE04 #Triptoreline #2406400 #2389 #8972 #636140 #1007 #268.2 #3.76 #70.9 #3.78 #266.3
2017 #L02BA01 #Tamoxifen #1521700 #31295 #166560 #8832800 #48.62 #9.14 #5.32 #53.03 #0.17 #282.2
2017 #L02BA03 #Fulvestrant #6868200 #1810 #10032 #711120 #3795 #684.6 #5.54 #70.89 #9.66 #392.9
2017 #L02BB01 #Flutamide #11499 #81.44 #427 #11222 #141.2 #26.95 #5.24 #26.31 #1.02 #137.8
2017 #L02BB02 #Nilutamide #260690 #249.1 #1191 #24812 #1047 #218.9 #4.78 #20.84 #10.51 #99.61
2017 #L02BB03 #Bicalutamide #924780 #12111 #73870 #3598300 #76.36 #12.52 #6.1 #48.71 #0.26 #297.1
2017 #L02BG03 #Anastrozol #244520 #17322 #114020 #4704600 #14.12 #2.14 #6.58 #41.26 #0.05 #271.6
2017 #L02BG04 #Letrozol #221720 #11854 #77512 #3046900 #18.7 #2.86 #6.54 #39.31 #0.07 #257
2017 #L02BG06 #Exemestaan #226180 #3835 #20790 #888630 #58.98 #10.88 #5.42 #42.74 #0.25 #231.7
2017 #L02BX02 #Degarelix #1064300 #879.2 #4746 #234800 #1211 #224.2 #5.4 #49.47 #4.53 #267.1
2017 #L03AA02 #Filgrastim #2312500 #905.7 #3080 #26493 #2553 #750.7 #3.4 #8.6 #87.29 #29.25
2017 #L03AA10 #Lenograstim #56 #1.16 #1 #0.3 #48.58 #48.58 #1 #0.3 #161.9 #0.3
2017 #L03AA13 #Pegfilgrastim #14659700 #4242 #14157 #287160 #3456 #1036 #3.34 #20.28 #51.05 #67.69
2017 #L03AA14 #Lipegfilgrastim #5880000 #1703 #5495 #110520 #3452 #1070 #3.23 #20.11 #53.2 #64.89
2017 #L03AB03 #Interferon gamma #421350 #45.33 #272 #9727 #9296 #1549 #6 #35.76 #43.32 #214.6
2017 #L03AB04 #Interferon alfa 2a #121910 #80.24 #398 #9169 #1519 #306.4 #4.96 #23.04 #13.3 #114.3
2017 #L03AB05 #Interferon alfa 2b #55244 #41.45 #182 #4145 #1333 #303.4 #4.39 #22.77 #13.33 #100
2017 #L03AB07 #Interferon beta 1a #20274400 #1902 #14874 #1643700 #10658 #1363 #7.82 #110.5 #12.33 #864.1
2017 #L03AB08 #Interferon beta 1b #3608600 #427.1 #1587 #163570 #8449 #2274 #3.72 #103.1 #22.06 #383
2017 #L03AB10 #Peginterferon alfa 2b #470820 #134.5 #804 #36412 #3501 #585.6 #5.98 #45.29 #12.93 #270.8
2017 #L03AB11 #Peginterferon alfa 2a #1686000 #613.8 #3236 #63974 #2747 #521.1 #5.27 #19.77 #26.35 #104.2
2017 #L03AB13 #Peginterferon beta-1a #5587400 #536.2 #2883 #142620 #10421 #1938 #5.38 #49.46 #39.18 #266
2017 #L03AX13 #Glatirameer #17140800 #2101 #8807 #549140 #8157 #1946 #4.19 #62.35 #31.21 #261.3
2017 #L04AA06 #Mycofenolzuur #11030400 #13252 #105320 #2724600 #832.3 #104.7 #7.95 #25.87 #4.05 #205.6
2017 #L04AA10 #Sirolimus #1454800 #622.2 #3385 #113370 #2338 #429.8 #5.44 #33.49 #12.83 #182.2
2017 #L04AA13 #Leflunomide #1924600 #7460 #40766 #1596100 #258 #47.21 #5.46 #39.15 #1.21 #213.9
2017 #L04AA18 #Everolimus #4297000 #605.4 #5831 #311910 #7097 #736.9 #9.63 #53.49 #13.78 #515.2
2017 #L04AA27 #Fingolimod #24380400 #1336 #13880 #407500 #18247 #1757 #10.39 #29.36 #59.83 #305
2017 #L04AA31 #Teriflunomide #10976800 #1198 #9994 #326570 #9163 #1098 #8.34 #32.68 #33.61 #272.6
2017 #L04AC01 #Daclizumab #806370 #79.05 #488 #17663 #10201 #1653 #6.17 #36.2 #45.65 #223.4
2017 #L04AD01 #Ciclosporine #6685400 #6485 #41486 #1007900 #1031 #161.1 #6.4 #24.3 #6.63 #155.4
2017 #L04AD02 #Tacrolimus #29571600 #10825 #105570 #3249800 #2732 #280.1 #9.75 #30.78 #9.1 #300.2
2017 #L04AX01 #Azathioprine #1941000 #26899 #157550 #5504700 #72.16 #12.32 #5.86 #34.94 #0.35 #204.6
2017 #L04AX03 #Methotrexaat #22371000 #87981 #485710 #22553000 #254.3 #46.06 #5.52 #46.43 #0.99 #256.3
2017 #L04AX05 #Pirfenidon #6872600 #428.1 #3100 #83086 #16055 #2217 #7.24 #26.8 #82.72 #194.1
2017 #L04AX07 #Dimethylfumaraat #26212400 #6004 #26023 #3365800 #4366 #1007 #4.33 #129.3 #7.79 #560.6
2017 #M01AA01 #Fenylbutazon #110190 #560.5 #2020 #97792 #196.6 #54.56 #3.6 #48.42 #1.13 #174.5
2017 #M01AB01 #Indometacine #180190 #11852 #35483 #916140 #15.2 #5.08 #2.99 #25.82 #0.2 #77.3
2017 #M01AB05 #Diclofenac #2063500 #1096000 #1964100 #38142700 #1.88 #1.05 #1.79 #19.42 #0.05 #34.79
2017 #M01AB16 #Aceclofenac #34738 #1169 #3186 #109090 #29.71 #10.9 #2.73 #34.24 #0.32 #93.31
2017 #M01AB55 #Diclofenac  combinatiepreparaten #1779300 #56656 #128470 #4079200 #31.41 #13.85 #2.27 #31.75 #0.44 #72
2017 #M01AC01 #Piroxicam #95185 #3498 #12062 #563080 #27.21 #7.89 #3.45 #46.68 #0.17 #161
2017 #M01AC06 #Meloxicam #280620 #76309 #221080 #5902800 #3.68 #1.27 #2.9 #26.7 #0.05 #77.35
2017 #M01AE01 #Ibuprofen #2631700 #478390 #757390 #13002700 #5.5 #3.47 #1.58 #17.17 #0.2 #27.18
2017 #M01AE02 #Naproxen #1823200 #698660 #1233900 #36268700 #2.61 #1.48 #1.77 #29.39 #0.05 #51.91
2017 #M01AE11 #Tiaprofeenzuur #56525 #1586 #3839 #118490 #35.64 #14.73 #2.42 #30.87 #0.48 #74.71
2017 #M01AE17 #Dexketoprofen #1848 #76.37 #172 #3652 #24.2 #10.76 #2.25 #21.27 #0.51 #47.82
2017 #M01AE52 #Naproxen met esomeprazol #45549 #611.5 #1820 #140570 #74.48 #25.02 #2.98 #77.23 #0.32 #229.9
2017 #M01AH01 #Celecoxib #758190 #68280 #192740 #7443300 #11.1 #3.93 #2.82 #38.62 #0.1 #109
2017 #M01AH05 #Etoricoxib #8158200 #116970 #319840 #13404300 #69.75 #25.51 #2.73 #41.91 #0.61 #114.6
2017 #M01AX01 #Nabumeton #138060 #1815 #9139 #385490 #76.08 #15.11 #5.04 #42.18 #0.36 #212.4
2017 #M01CB01 #Aurothiobarnsteenzuur (di-na-zout) #101850 #135 #373 #41714 #754.6 #273.3 #2.76 #111.9 #2.44 #309.1
2017 #M01CC01 #Penicillamine #23200 #15.73 #43 #7566 #1475 #533.6 #2.76 #174 #3.07 #480.9
2017 #M03AC04 #Atracurium #4388 #311.1 #319 #1583 #14.1 #13.74 #1.03 #4.96 #2.77 #5.09
2017 #M03AC09 #Rocuronium #141600 #4363 #4446 #17612 #32.45 #31.85 #1.02 #3.96 #8.04 #4.04
2017 #M03AC11 #Cisatracurium #1156 #29.58 #30 #227 #39.07 #38.75 #1.01 #7.63 #5.08 #7.69
2017 #M03AX01 #Botuline toxine #87816 #825.3 #1173 #3040 #106.4 #74.87 #1.42 #2.59 #28.89 #3.68
2017 #M03BX01 #Baclofen #1770400 #20144 #227540 #3299500 #87.89 #7.78 #11.3 #14.5 #0.54 #163.8
2017 #M03BX02 #Tizanidine #311930 #2592 #31464 #503570 #120.3 #9.91 #12.14 #16 #0.62 #194.3
2017 #M03BX04 #Tolperison #119870 #1016 #4455 #173110 #118 #26.91 #4.39 #38.86 #0.69 #170.5
2017 #M03CA01 #Dantroleen #187940 #575.4 #8104 #174060 #326.6 #23.19 #14.08 #21.48 #1.08 #302.5
2017 #M04AA01 #Allopurinol #1958900 #135730 #1172800 #20915000 #14.43 #1.67 #8.64 #17.83 #0.09 #154.1
2017 #M04AA03 #Febuxostat #381920 #1826 #10424 #433080 #209.1 #36.64 #5.71 #41.55 #0.88 #237.2
2017 #M04AB03 #Benzbromaron #1040600 #7501 #55826 #1942700 #138.7 #18.64 #7.44 #34.8 #0.54 #259
2017 #M04AC01 #Colchicine #1753000 #88873 #334450 #6359000 #19.72 #5.24 #3.76 #19.01 #0.28 #71.55
2017 #M05BA02 #Clodroninezuur #1014900 #859.1 #5720 #154920 #1181 #177.4 #6.66 #27.08 #6.55 #180.3
2017 #M05BA04 #Alendroninezuur #777420 #123910 #1207800 #31952500 #6.27 #0.64 #9.75 #26.46 #0.02 #257.9
2017 #M05BA06 #Ibandroninezuur #186380 #6747 #24378 #1962100 #27.62 #7.65 #3.61 #80.49 #0.09 #290.8
2017 #M05BA07 #Risedroninezuur #432090 #38422 #335220 #10419100 #11.25 #1.29 #8.72 #31.08 #0.04 #271.2
2017 #M05BA08 #Zoledroninezuur #1811700 #4655 #10445 #11194 #389.1 #173.4 #2.24 #1.07 #161.8 #2.4
2017 #M05BB02 #Risedroninezuur met calcium  sequentiepreparaten #286640 #2389 #9055 #648630 #120 #31.66 #3.79 #71.64 #0.44 #271.5
2017 #M05BB03 #Alendroninezuur met colecalciferol #1390900 #12275 #97392 #3316100 #113.3 #14.28 #7.93 #34.05 #0.42 #270.1
2017 #M05BB04 #Risedroninezuur met calcium en colecalciferol  seq.prep. #2183 #37.65 #44 #19122 #57.99 #50.07 #1.16 #438.5 #0.11 #507.9
2017 #M05BB05 #Alendroninezuur met calcium en colecalciferol  seq. prep. #1631600 #18480 #66721 #34689700 #88.29 #24.45 #3.61 #519.9 #0.05 #1877
2017 #M05BX03 #Strontiumranelaat #149190 #586.5 #2145 #131860 #254.4 #69.56 #3.66 #61.48 #1.13 #224.8
2017 #M05BX04 #Denosumab #21183100 #29368 #66178 #22256600 #721.3 #320.1 #2.25 #336.3 #0.95 #757.8
2017 #N01AB02 #Chloroform #55 #2.4 #2 #2395 #23.02 #23.02 #1 #1000 #0.02 #1000
2017 #N01AF01 #Methohexital #2939 #28.78 #29 #1082 #102.1 #102.6 #0.99 #37.78 #2.72 #37.59
2017 #N01AF03 #Thiopental #69782 #2347 #2385 #11556 #29.73 #29.26 #1.02 #4.84 #6.04 #4.92
2017 #N01AH01 #Fentanyl #60401 #1347 #1726 #5328 #44.85 #35 #1.28 #3.09 #11.34 #3.96
2017 #N01AH02 #Alfentanil #3 #1 #1 #5 #3.42 #3.42 #1 #5 #0.68 #5
2017 #N01AH03 #Sufentanil #171 #2 #7 #57 #85.62 #24.46 #3.5 #8.07 #3.03 #28.25
2017 #N01AX10 #Propofol #12378 #481.2 #487 #3904 #25.72 #25.39 #1.01 #8.01 #3.17 #8.11
2017 #N01BB01 #Bupivacaine #7695 #2608 #3069 #1782 #2.95 #2.51 #1.18 #0.58 #4.32 #0.68
2017 #N01BB02 #Lidocaine #224580 #85929 #105240 #362160 #2.61 #2.13 #1.22 #3.44 #0.62 #4.21
2017 #N01BB03 #Mepivacaine #249 #11.64 #13 #70 #21.36 #19.51 #1.09 #5.47 #3.57 #5.98
2017 #N01BB04 #Prilocaine #4870 #788.4 #1032 #4402 #6.18 #4.72 #1.31 #4.27 #1.11 #5.58
2017 #N01BB20 #Combinatiepreparaten #2013000 #81631 #116560 #3328800 #24.66 #17.27 #1.43 #28.56 #0.6 #40.78
2017 #N01BB51 #Bupivacaine  combinatiepreparaten #2507 #304.4 #356 #246 #8.24 #7.04 #1.17 #0.69 #10.2 #0.81
2017 #N01BB52 #Lidocaine  combinatiepreparaten #226930 #7171 #12813 #1245000 #31.65 #17.71 #1.79 #97.16 #0.18 #173.6
2017 #N01BB58 #Articaine  combinatiepreparaten #871 #9.24 #15 #1749 #94.28 #58.94 #1.6 #118.3 #0.5 #189.3
2017 #N01BX04 #Capsaicine #884380 #12630 #22757 #1224400 #70.02 #38.86 #1.8 #53.8 #0.72 #96.94
2017 #N02AA01 #Morfine #7076600 #87772 #275050 #2681400 #80.62 #25.73 #3.13 #9.75 #2.64 #30.55
2017 #N02AA03 #Hydromorfon #674910 #820.1 #7420 #199270 #823 #90.96 #9.05 #26.86 #3.39 #243
2017 #N02AA04 #Nicomorfine #98678 #1154 #1834 #10903 #85.47 #53.81 #1.59 #5.95 #9.05 #9.44
2017 #N02AA05 #Oxycodon #10345000 #438870 #2134100 #10844800 #23.57 #4.85 #4.86 #5.08 #0.95 #24.71
2017 #N02AA51 #Morfine  combinatiepreparaten #7932 #6.12 #34 #429 #1295 #234.3 #5.53 #12.66 #18.51 #70
2017 #N02AB02 #Pethidine #14484 #111.5 #943 #3468 #129.9 #15.36 #8.46 #3.68 #4.18 #31.1
2017 #N02AB03 #Fentanyl #39916400 #106440 #752430 #12348200 #375 #53.05 #7.07 #16.41 #3.23 #116
2017 #N02AC03 #Piritramide #51392 #133.8 #600 #13915 #384.2 #85.62 #4.49 #23.18 #3.69 #104
2017 #N02AE01 #Buprenorfine #7830700 #41738 #218950 #1915500 #187.6 #35.77 #5.25 #8.75 #4.09 #45.89
2017 #N02AJ13 #Tramadol met paracetamol #3371700 #167440 #516480 #7896200 #20.14 #6.53 #3.08 #15.29 #0.43 #47.16
2017 #N02AX02 #Tramadol #2660900 #430130 #1240300 #11785300 #6.19 #2.15 #2.88 #9.5 #0.23 #27.4
2017 #N02AX06 #Tapentadol #1089000 #6463 #29173 #362740 #168.5 #37.33 #4.51 #12.43 #3 #56.12
2017 #N02BA01 #Acetylsalicylzuur #10308 #15.24 #53 #560 #676.2 #194.2 #3.48 #10.56 #18.39 #36.76
2017 #N02BA51 #Acetylsalicylzuur  comb.preparaten excl psycholeptica #1074500 #6064 #11570 #59713 #177.2 #92.87 #1.91 #5.16 #17.99 #9.85
2017 #N02BB02 #Metamizol #2942 #19.28 #44 #817 #152.6 #66.64 #2.29 #18.5 #3.6 #42.37
2017 #N02BE01 #Paracetamol #3759200 #287620 #1803100 #35797600 #13.07 #2.08 #6.27 #19.85 #0.11 #124.5
2017 #N02CA04 #Methysergide #32 #4 #4 #34 #8.05 #8.05 #1 #8.44 #0.95 #8.44
2017 #N02CA52 #Ergotamine  combinatiepreparaten excl psycholeptica #64884 #837.3 #2877 #13508 #77.49 #22.55 #3.44 #4.7 #4.8 #16.13
2017 #N02CC01 #Sumatriptan #11977700 #110960 #361720 #5715900 #108 #33.11 #3.26 #15.8 #2.1 #51.52
2017 #N02CC02 #Naratriptan #175840 #5714 #19504 #296190 #30.77 #9.02 #3.41 #15.19 #0.59 #51.84
2017 #N02CC03 #Zolmitriptan #249420 #9916 #35052 #523570 #25.15 #7.12 #3.53 #14.94 #0.48 #52.8
2017 #N02CC04 #Rizatriptan #1554400 #65903 #197510 #2295500 #23.59 #7.87 #3 #11.62 #0.68 #34.83
2017 #N02CC05 #Almotriptan #419200 #3396 #11008 #153710 #123.4 #38.08 #3.24 #13.96 #2.73 #45.26
2017 #N02CC06 #Eletriptan #1912200 #7113 #27089 #437830 #268.8 #70.59 #3.81 #16.16 #4.37 #61.56
2017 #N02CC07 #Frovatriptan #709130 #9555 #32877 #450110 #74.22 #21.57 #3.44 #13.69 #1.58 #47.11
2017 #N02CX01 #Pizotifeen #188700 #2646 #10897 #490000 #71.31 #17.32 #4.12 #44.97 #0.39 #185.2
2017 #N02CX02 #Clonidine #1110300 #24111 #116670 #4105600 #46.05 #9.52 #4.84 #35.19 #0.27 #170.3
2017 #N03AA02 #Fenobarbital #255640 #3685 #49909 #1244000 #69.37 #5.12 #13.54 #24.92 #0.21 #337.6
2017 #N03AA03 #Primidon #1219500 #2149 #15738 #103720 #567.4 #77.49 #7.32 #6.59 #11.76 #48.26
2017 #N03AB02 #Fenytoine #162100 #6382 #114220 #1648000 #25.4 #1.42 #17.9 #14.43 #0.1 #258.2
2017 #N03AD01 #Ethosuximide #111630 #1241 #8644 #214940 #89.97 #12.91 #6.97 #24.86 #0.52 #173.2
2017 #N03AE01 #Clonazepam #559870 #29766 #296350 #1102400 #18.81 #1.89 #9.96 #3.72 #0.51 #37.03
2017 #N03AF01 #Carbamazepine #2528700 #37432 #398840 #6504800 #67.55 #6.34 #10.65 #16.31 #0.39 #173.8
2017 #N03AF02 #Oxcarbazepine #1398600 #4978 #48482 #1629000 #281 #28.85 #9.74 #33.6 #0.86 #327.3
2017 #N03AF03 #Rufinamide #129420 #88.63 #685 #18706 #1460 #188.9 #7.73 #27.31 #6.92 #211.1
2017 #N03AG01 #Valproinezuur #7071900 #54062 #669900 #12361400 #130.8 #10.56 #12.39 #18.45 #0.57 #228.7
2017 #N03AG04 #Vigabatrine #175510 #310.1 #2481 #69680 #565.9 #70.75 #8 #28.09 #2.52 #224.7
2017 #N03AX09 #Lamotrigine #2435300 #22487 #283570 #5320800 #108.3 #8.59 #12.61 #18.76 #0.46 #236.6
2017 #N03AX10 #Felbamaat #132320 #69.49 #496 #17074 #1904 #266.7 #7.14 #34.41 #7.75 #245.7
2017 #N03AX11 #Topiramaat #905010 #19889 #198000 #1613600 #45.5 #4.57 #9.95 #8.15 #0.56 #81.13
2017 #N03AX12 #Gabapentine #1388300 #46440 #319830 #4382900 #29.89 #4.34 #6.89 #13.7 #0.32 #94.38
2017 #N03AX14 #Levetiracetam #4735900 #38163 #441810 #8997200 #124.1 #10.72 #11.58 #20.36 #0.53 #235.8
2017 #N03AX15 #Zonisamide #438840 #517.7 #5359 #179950 #847.6 #81.88 #10.35 #33.58 #2.44 #347.6
2017 #N03AX16 #Pregabaline #23870500 #134390 #1004100 #18091200 #177.6 #23.77 #7.47 #18.02 #1.32 #134.6
2017 #N03AX17 #Stiripentol #450470 #79.85 #516 #31216 #5642 #873.4 #6.46 #60.52 #14.43 #390.9
2017 #N03AX18 #Lacosamide #3569500 #3251 #32417 #745950 #1098 #110.1 #9.97 #23.01 #4.79 #229.5
2017 #N03AX21 #Retigabine #1488 #4 #76 #370 #371.9 #19.58 #19 #4.87 #4.02 #92.62
2017 #N03AX22 #Perampanel #547980 #521.8 #4167 #107380 #1050 #131.5 #7.98 #25.77 #5.1 #205.8
2017 #N03AX23 #Brivaracetam #436800 #476.1 #2554 #122990 #917.5 #171 #5.36 #48.16 #3.55 #258.3
2017 #N04AA01 #Trihexyfenidyl #103100 #3745 #63415 #506230 #27.53 #1.63 #16.93 #7.98 #0.2 #135.2
2017 #N04AA02 #Biperideen #186010 #10691 #192760 #908570 #17.4 #0.96 #18.03 #4.71 #0.2 #84.98
2017 #N04BA02 #Levodopa met decarboxylaseremmer #35995000 #37062 #779230 #11007000 #971.2 #46.19 #21.03 #14.13 #3.27 #297
2017 #N04BA03 #Levodopa met decarboxylaseremmer en comt-remmer #1556200 #2000 #31054 #820480 #778.2 #50.11 #15.53 #26.42 #1.9 #410.3
2017 #N04BB01 #Amantadine #1117400 #4505 #46509 #1115200 #248.1 #24.03 #10.32 #23.98 #1 #247.6
2017 #N04BC01 #Bromocriptine #8614 #38.33 #209 #2565 #224.7 #41.13 #5.46 #12.25 #3.36 #66.91
2017 #N04BC02 #Pergolide #20596 #111.5 #1194 #18805 #184.7 #17.25 #10.71 #15.75 #1.1 #168.6
2017 #N04BC04 #Ropinirol #1459700 #13327 #127150 #2503500 #109.5 #11.48 #9.54 #19.69 #0.58 #187.9
2017 #N04BC05 #Pramipexol #4988600 #34888 #293440 #2430200 #143 #17 #8.41 #8.28 #2.05 #69.66
2017 #N04BC07 #Apomorfine #437500 #114.5 #336 #16846 #3822 #1300 #2.94 #50.07 #25.97 #147.2
2017 #N04BC09 #Rotigotine #2316000 #3002 #16943 #601760 #771.5 #136.7 #5.64 #35.52 #3.85 #200.5
2017 #N04BD01 #Selegiline #78238 #565 #5800 #240840 #138.5 #13.49 #10.26 #41.53 #0.32 #426.2
2017 #N04BD02 #Rasagiline #89564 #528.6 #4121 #157310 #169.4 #21.73 #7.8 #38.17 #0.57 #297.6
2017 #N04BD03 #Safinamide #8382 #121.8 #464 #15849 #68.8 #18.07 #3.81 #34.17 #0.53 #130.1
2017 #N04BX01 #Tolcapon #38968 #44.96 #320 #7119 #866.8 #121.9 #7.11 #22.26 #5.47 #158.4
2017 #N04BX02 #Entacapon #819240 #1825 #22794 #352740 #448.8 #35.94 #12.49 #15.48 #2.32 #193.2
2017 #N05AA01 #Chloorpromazine #13146 #129.8 #215 #541 #101.3 #61.19 #1.65 #2.52 #24.29 #4.17
2017 #N05AB02 #Flufenazine #96387 #424.5 #2656 #414330 #227 #36.29 #6.26 #156 #0.23 #976
2017 #N05AB03 #Perfenazine #164980 #1353 #20338 #152530 #122 #8.11 #15.04 #7.5 #1.08 #112.8
2017 #N05AC01 #Periciazine #22539 #386.7 #8126 #36570 #58.29 #2.77 #21.02 #4.5 #0.62 #94.58
2017 #N05AD01 #Haloperidol #793780 #58328 #391530 #2552600 #13.61 #2.03 #6.71 #6.52 #0.31 #43.76
2017 #N05AD05 #Pipamperon #533670 #15013 #175180 #855840 #35.55 #3.05 #11.67 #4.89 #0.62 #57.01
2017 #N05AD06 #Broomperidol #188500 #853.3 #6241 #291260 #220.9 #30.2 #7.31 #46.67 #0.65 #341.3
2017 #N05AD08 #Droperidol #829 #34.1 #43 #449 #24.3 #19.2 #1.27 #10.4 #1.85 #13.17
2017 #N05AE03 #Sertindol #41387 #40.9 #880 #10730 #1012 #47.05 #21.51 #12.2 #3.86 #262.4
2017 #N05AE05 #Lurasidon #295230 #437.3 #4022 #82529 #675.1 #73.41 #9.2 #20.52 #3.58 #188.7
2017 #N05AF01 #Flupentixol #400420 #3683 #53525 #824760 #108.7 #7.48 #14.53 #15.41 #0.49 #223.9
2017 #N05AF03 #Chloorprotixeen #71661 #2485 #37960 #118610 #28.83 #1.89 #15.27 #3.12 #0.6 #47.72
2017 #N05AF05 #Zuclopentixol #764220 #5946 #97602 #1413100 #128.5 #7.83 #16.42 #14.48 #0.54 #237.7
2017 #N05AG01 #Fluspirileen #9523 #92.88 #409 #17365 #102.5 #23.26 #4.41 #42.42 #0.55 #187
2017 #N05AG02 #Pimozide #327390 #5047 #74124 #1038000 #64.87 #4.42 #14.69 #14 #0.32 #205.7
2017 #N05AG03 #Penfluridol #424400 #4176 #51212 #715980 #101.6 #8.29 #12.26 #13.98 #0.59 #171.5
2017 #N05AH02 #Clozapine #2709600 #14097 #459660 #3428300 #192.2 #5.89 #32.61 #7.46 #0.79 #243.2
2017 #N05AH03 #Olanzapine #3245800 #48546 #738490 #11261600 #66.86 #4.4 #15.21 #15.25 #0.29 #232
2017 #N05AH04 #Quetiapine #5557200 #113620 #1441700 #8507900 #48.91 #3.85 #12.69 #5.9 #0.65 #74.88
2017 #N05AL01 #Sulpiride #502450 #2291 #27179 #171790 #219.3 #18.49 #11.86 #6.32 #2.92 #74.97
2017 #N05AL03 #Tiapride #27993 #256.8 #3096 #37717 #109 #9.04 #12.05 #12.18 #0.74 #146.8
2017 #N05AN01 #Lithiumzouten #1010300 #31129 #466550 #7987600 #32.46 #2.17 #14.99 #17.12 #0.13 #256.6
2017 #N05AX08 #Risperidon #5064500 #47479 #606290 #4539000 #106.7 #8.35 #12.77 #7.49 #1.12 #95.6
2017 #N05AX12 #Aripiprazol #10797200 #25604 #306190 #4514700 #421.7 #35.26 #11.96 #14.74 #2.39 #176.3
2017 #N05AX13 #Paliperidon #9813800 #3268 #32167 #1202400 #3003 #305.1 #9.84 #37.38 #8.16 #368
2017 #N05BA01 #Diazepam #599020 #65444 #571110 #11126500 #9.15 #1.05 #8.73 #19.48 #0.05 #170
2017 #N05BA02 #Chloordiazepoxide #79089 #3516 #23983 #389940 #22.5 #3.3 #6.82 #16.26 #0.2 #110.9
2017 #N05BA04 #Oxazepam #1162700 #147430 #1249700 #11992600 #7.89 #0.93 #8.48 #9.6 #0.1 #81.34
2017 #N05BA05 #Clorazepinezuur (di-k-zout) #399180 #7645 #95324 #1830100 #52.21 #4.19 #12.47 #19.2 #0.22 #239.4
2017 #N05BA06 #Lorazepam #1095800 #58788 #686730 #10159900 #18.64 #1.6 #11.68 #14.79 #0.11 #172.8
2017 #N05BA08 #Bromazepam #150100 #6648 #70434 #1048200 #22.58 #2.13 #10.6 #14.88 #0.14 #157.7
2017 #N05BA09 #Clobazam #420340 #8771 #92247 #1711600 #47.92 #4.56 #10.52 #18.55 #0.25 #195.1
2017 #N05BA11 #Prazepam #26205 #673.3 #5605 #85144 #38.92 #4.68 #8.32 #15.19 #0.31 #126.5
